date,value,rel_equity,momentum,mean_rev,carry,target
2007-02-02,0.0,-0.0037736367047183426,0.0016024321430502227,0.0023285678598901883,0.0046220111704688505,-0.0011889682532772925
2007-02-05,0.0,-0.0037214054789208627,-0.0031853324194753693,0.006948431666537134,0.0017678265908478456,-0.0021256286754634188
2007-02-06,0.0,0.004464685740816595,0.0014827056273659944,-0.004117839285009517,-0.003933291326291548,0.002082415421799837
2007-02-07,0.0,0.00015459172511541437,0.004204555130480617,-0.004081652825878453,0.002540276285963733,0.0009027477161422892
2007-02-08,0.0,-0.002398490450595217,-0.000259352801531155,0.0009656584982917811,0.003297790587251934,-0.001011266740544318
2007-02-09,0.0,-0.00330608416753926,-0.004947647609256011,0.001176385776061625,0.00017234260851093307,-0.0023119631888669067
2007-02-12,0.0,-0.001540057503692554,0.001427005032926224,0.000984355670935353,0.0011202334880099887,-0.00033062199489177684
2007-02-13,0.0,-0.000593252047938949,-0.0014423398884637105,0.0005344384681130677,0.0005904939014548769,-0.0005257687968683218
2007-02-14,0.0,0.0029080955184953208,0.0032029743679385858,-0.005635496990814422,-0.00030492666211355286,0.0018038330809858455
2007-02-15,0.0,0.0013949947076997578,-0.0025048422260976295,0.007569717420996137,-0.00430512886938398,5.702943786037719e-05
2007-02-16,0.0,-0.00130647616832727,-0.0005974947706784424,0.001512547904681194,0.0016609971820924795,-0.0006420894214665966
2007-02-19,0.0,-0.0011993870504063415,0.0025728752277482067,-0.0030572668828638084,0.002772377149867266,3.482022538710478e-05
2007-02-20,0.0,-0.001130263272344266,0.003055088941242943,-0.0004005728316818926,0.0021697476289732082,0.00015891247931088226
2007-02-21,0.0,-0.008979107530604652,-0.0016834221939699948,0.00023022778941831344,0.009224733843806574,-0.00392832745103586
2007-02-22,0.0,-0.0003360552519593989,0.0017585323517746295,-0.0028516215221129917,0.001031063550059558,0.00021728436957116636
2007-02-23,0.0,0.0021283929151519943,-0.0003472001488761,-0.0013501763192211359,-0.0017332531366711606,0.0007819171362855778
2007-02-26,0.0,0.00016289524445703678,-0.00026248905788250486,0.0008857835468663044,0.00010256165271373705,1.266028620631374e-05
2007-02-27,0.0,0.011355259926775801,-0.003052603538640607,0.003068310156586871,-0.013086931286433779,0.003931583262982199
2007-02-28,0.0,0.0019535443690774368,0.0007300607672812805,0.002612411129343557,-0.0027642913402793744,0.0009274299010872309
2007-03-01,0.0,0.002381810983633527,-0.0029436411848547442,0.005729780828801634,-0.005371801411571689,0.00036399615648246187
2007-03-02,0.0,0.004082491713910303,-0.00609930436885216,0.0005042226756616793,-0.008201151300820827,0.00041313581179368937
2007-03-05,0.0,0.005252777668684835,-0.01075739801604702,0.00526372639689389,-0.008330473398572449,-5.036853573546973e-05
2007-03-06,0.0,-0.002314391587428398,0.00463574107772485,0.0017512926669599979,0.003918151443184298,1.3915805736107803e-06
2007-03-07,0.0,-0.0011615434051653385,0.002626699474403984,-0.0032788440652444734,0.0006260881757839654,6.0722532814661456e-05
2007-03-08,0.0,-0.0030872877466448056,0.0033465024455220024,-0.0012659004258760514,0.004081810802757395,-0.0005656146095535219
2007-03-09,0.0,-0.0037103887133119614,0.0075830441393544105,-0.0015545741557894443,0.01005081454448965,3.2453342546097386e-05
2007-03-12,0.0,0.0015056855229000632,0.00035437435711228784,-0.0016791602799498036,-0.0033371447488140787,0.0006731490805824829
2007-03-13,0.0,0.0025890785321692556,-0.002962885294885463,-0.0015283546693684548,-0.004902644611131077,0.00044305435389060954
2007-03-14,0.0,0.0014550283092527427,-0.004171220048053341,0.0011864713804411882,-0.0033146095728777414,-0.00025223268590957113
2007-03-15,0.0,-0.0031030422264809346,0.006137923677380868,0.0005437869463068583,0.007350654591462172,-1.3632155116200233e-05
2007-03-16,0.0,0.002750742029059227,-0.0008020573713714018,-0.0015762865286077362,-0.0012907397468965942,0.0009398853373494103
2007-03-19,0.0,-0.0030256083314769734,0.005682552244873047,-0.002442487272543257,0.00804421540503747,-7.373288361618019e-05
2007-03-20,0.0,0.002638353998225259,-0.0007327989017289903,0.0037850635100059073,0.0037201106781399795,0.0009087818189443056
2007-03-21,0.0,-0.001509200866327781,0.001615716386081213,0.0018810599398278527,0.003465229118478048,-0.0002805370693148699
2007-03-22,0.0,-0.0034570571377910315,0.006863849016996185,-0.0049360541532727205,0.004557992677498356,-1.0053051717175566e-05
2007-03-23,0.0,-7.932836956963166e-05,0.0006083999824465442,-0.0005588008667776588,0.000602210656938326,8.994864866145619e-05
2007-03-26,0.0,-0.0022392128639351153,0.004065945351328651,-0.00449895830705937,0.0018757922033932782,-8.249607530831594e-05
2007-03-27,0.0,0.0008488789219588194,-0.00012269925860026716,0.0007980245289196982,-1.5189841789938095e-05,0.0003150117170634743
2007-03-28,0.0,0.001470803457474564,-0.00490511951747542,-0.0005929622057429535,-0.00592633784671705,-0.00039270252050525834
2007-03-29,0.0,-0.001248603016847369,0.003581408594443112,0.002358857550782038,0.0049615265927438765,0.0002168405121496747
2007-03-30,0.0,0.0008385862263894019,-0.0010262038492933152,-0.0011698026185254235,-1.2393962881019412e-05,0.00013019372069709775
2007-04-02,0.0,-0.0016400354666862911,0.005729637781096847,-0.0033329285654505637,0.007797745099041847,0.0004899133695448531
2007-04-03,0.0,0.0019515847830389337,-0.000688264397070464,0.0008334596903888586,0.002541820490887096,0.0006429810338014808
2007-04-04,0.0,0.0024637169371057523,-0.0007300737223298361,-0.000511960879445742,0.0011437878385412116,0.0008394720303763338
2007-04-05,0.0,0.0010648005538854053,-7.67291161396684e-06,8.37035226082159e-05,-0.0022685828642596585,0.0004243856392313688
2007-04-06,0.0,0.0004108974372251578,-0.0006477954104318199,0.0007652564252706191,0.002337171517642403,3.479989280369915e-05
2007-04-09,0.0,0.0006219769726093894,-0.0008242026841953833,0.0005731259924232118,0.0011742889232814438,8.39502522046791e-05
2007-04-10,0.0,0.0011832272104602322,0.005508150386887694,-0.004392173167263917,0.0018165650551728442,0.0015749209615616316
2007-04-11,0.0,0.002519383773313016,-0.0015367237971200894,0.0006674280941265801,0.0020553604233263137,0.0007004087499011886
2007-04-12,0.0,0.002110105025750991,-0.001455005728135009,0.00022365660907002068,-0.0014176659243812727,0.0005530408646733946
2007-04-13,0.0,-0.0008565565813170403,0.006492728326982676,-0.006472562211395661,0.006074594917222527,0.0009559230328697191
2007-04-16,0.0,0.0044822901572172434,-0.0022221707750310427,0.002278594933417257,0.00011526094228038659,0.001348481907880689
2007-04-17,0.0,-0.0008111201211531915,0.0011616610264051305,-0.002168201985940744,0.0014834147455848492,-9.211584318025051e-05
2007-04-18,0.0,-0.001429997728802328,-0.0010900135688501154,0.00016398722730773122,-0.002638889845290643,-0.0007900018052909544
2007-04-19,0.0,0.0003541168805661119,0.00011947893794700252,0.0001560791159131756,-0.0008004862420194173,0.00016554253981584529
2007-04-20,0.0,0.0019406848403086927,0.0006156970008691159,-0.0016945179074172216,0.003825954776877747,0.0008994133362973003
2007-04-23,0.0,-0.0012654090241115482,-0.001395643837919322,0.0018252547819535218,-0.0014749574566264964,-0.0007852923772284837
2007-04-24,0.0,-0.0006687161188797011,-0.0011385882537599855,0.0024119156637044024,-0.004910914409212558,-0.0004952040983038776
2007-04-25,0.0,0.0038481516476443047,-0.0015382330420358609,-0.001906555334715974,0.003187678138850939,0.0012316140506505497
2007-04-26,0.0,0.000436014569239175,-0.00237119260933738,0.0040649786937730645,-0.0025690120476669367,-0.00029983269417180596
2007-04-27,0.0,0.002425654208856474,0.00051001684882581,-0.0017672966479832003,0.00351852408268139,0.0010722650533077516
2007-04-30,0.0,0.002644547075364283,-0.0014195701958367223,0.0003212164137696075,-0.0009446454504785792,0.0007739047909783689
2007-05-01,0.0,-0.000565735655576159,3.13105227578085e-05,0.0001411538595768758,0.003860860601914766,-0.00022003215767890191
2007-05-02,0.0,0.0029917092454111453,-0.00031075617020274895,-0.0026634252638503882,-0.0028336723383741123,0.0011345324641239083
2007-05-03,0.0,-0.0002852155523114736,-0.0017869277691921013,0.00018059056010683982,0.00046605009242675947,-0.0004714717747630097
2007-05-04,0.0,0.001142915383634994,-0.0005161789257917219,0.0004658271631816514,-0.0023501518894913894,0.0003539303682956532
2007-05-07,0.0,-0.0019665823984528043,0.000825745190531465,-0.00040444553796766496,0.0018295415692401442,-0.0006214839212748287
2007-05-08,0.0,-0.005470215448282584,-0.0011761796773576503,0.002486903448704467,0.005088501458586791,-0.0024233221147845637
2007-05-09,0.0,-0.0004383927408765679,-0.0023360241986059276,0.0010098959517171372,-0.00019921512316196352,-0.0006425619360718127
2007-05-10,0.0,0.00047183799033043714,-0.004059265693019717,0.0016422743203998672,-0.00039875754855521147,-0.0006231179424717687
2007-05-11,0.0,-0.00029106991567961983,0.003450856036485694,0.000302193565155874,0.0022937534526654563,0.000573743241025291
2007-05-14,0.0,-0.0014424368391149575,0.0051189082845503504,-0.0045437960468874385,0.0033461770580838234,0.00044680692126408705
2007-05-15,0.0,0.0013139881061788633,0.001091363087905914,-0.0027590632088467463,-0.0018132136250548687,0.0007438678600527282
2007-05-16,0.0,0.0015725274691407438,-0.002614031551721128,0.00022805891415355163,-0.0012969719756711394,0.00010620467731207192
2007-05-17,0.0,-0.0008572152711813241,-0.00019186808954956924,-0.004107385431419288,0.0014815063708133766,-0.0003812597263824435
2007-05-18,0.0,-0.001758050215439276,0.00012198700552541877,-0.0020095114403724697,0.0006915097243402181,-0.0006788226850706267
2007-05-21,0.0,-0.0012860224464219304,0.00017229166403700234,-0.002270734616836307,0.0014431131330756605,-0.0004799506457613717
2007-05-22,0.0,0.0024291063903877173,-0.0021038762594175297,0.000735362481457034,-0.002376506243323229,0.0005508673042715809
2007-05-23,0.0,-0.002557823097329409,0.0016857712010851286,0.0008295095098055327,0.0035128649026173494,-0.000685974998714738
2007-05-24,0.0,0.0007737275252616987,-0.003830165158729035,0.0010046031119921035,-0.002994037077583822,-0.0004565420216411276
2007-05-25,0.0,0.0012329573217395085,0.0014479210884032364,-0.0024270673141671734,-0.00017883769066286725,0.0007827671463764506
2007-05-28,0.0,-0.0010763908374160477,0.0004896435780416264,0.000627001628376794,0.001137277313594887,-0.00033262761935809384
2007-05-29,0.0,-0.0011413301404444229,0.0008324065928697678,-0.0007384512803378107,0.0003658649639581345,-0.0002900507376038156
2007-05-30,0.0,-0.00507636228026574,-0.0007404528251144477,0.0026002917326831657,0.004281339469447021,-0.002178635477129186
2007-05-31,0.0,-0.0018037362471949505,0.004718281025285324,-0.001239126784096395,0.004463153019285109,0.00022216170617908463
2007-06-01,0.0,-0.005454585372128507,0.005538397041905731,-0.001103762581544618,0.007470745800595882,-0.0010741547404702568
2007-06-04,0.0,-0.0013120117414785193,0.0004939626032260416,-0.0008103437124049243,-0.0002452475818139166,-0.0004260121759461994
2007-06-05,0.0,0.0009378386241762631,-0.00266530211063794,0.003969183797041164,-0.0022725990210256115,-0.00015792497245708278
2007-06-06,0.0,-0.00048106172899191503,0.0012514544032186908,-0.0011263418508490781,0.003022388798818354,5.7866189046972146e-05
2007-06-07,0.0,-0.0004902044359244664,-0.0015859159411507665,-0.001809980371816657,0.002267684784596268,-0.0005132649625999399
2007-06-08,0.0,-0.0010011473428575169,0.003952623408921426,-0.003783766481103755,0.008406987701927413,0.0003900657446412784
2007-06-11,0.0,0.001053372404898545,0.0010051680343018908,-0.0005263755154130444,-0.0007270394671766147,0.0006223825688197962
2007-06-12,0.0,-0.0027402303131743985,0.000620861215286254,-0.000588205164550719,0.004603941639547247,-0.0009719198822125087
2007-06-13,0.0,0.0002752153523038967,-0.00018983837023928593,-0.001088695248608998,0.0007901503278064348,7.21184668737015e-05
2007-06-14,0.0,0.00021657088408920128,0.002074088983804341,-0.0019088128803480446,-0.0002931957713399525,0.0005014461503965487
2007-06-15,0.0,0.0015706653638513652,0.0027948733630765595,-0.0021337155192632947,0.0019290770988422343,0.0011872408181558582
2007-06-18,0.0,0.001177965809968295,-0.0007964005479209336,0.0016713909491543142,-5.896439071826051e-05,0.00031190621440313124
2007-06-19,0.0,-0.0021353034921052522,0.004155471431132396,-0.004006678637260106,0.0035011597005293596,-2.3027110615621705e-05
2007-06-20,0.0,0.0017593623381314443,-0.0014670645977083578,0.0009549312818371368,-0.0006980309883605233,0.0004103320157109061
2007-06-21,0.0,0.0003961964664484547,-0.003761368228431036,0.001564980989528953,-0.00014331382246243117,-0.0005937950591068254
2007-06-22,0.0,0.00031690141244578116,0.002419758663175464,-0.0019319239094197317,-0.0004219100529648102,0.0006107122976134053
2007-06-25,0.0,0.0006996294873500442,-0.0007785738515523649,0.001767373461188103,-0.0003886428575350374,0.00012413702462954468
2007-06-26,0.0,-0.0011755062810544037,-0.0006570300739306441,0.0013135267722329813,-0.00039484314762859297,-0.0006016085272078903
2007-06-27,0.0,-0.0023989849895839524,-0.006521462241598985,0.003215597506765322,-0.009392166884935665,-0.0022638864441533782
2007-06-28,0.0,-0.0019348199139986272,0.00798774937011698,-0.009256687129965668,0.009214126542698103,0.0008236219084239451
2007-06-29,0.0,0.0023091777607775013,0.0019318733199661026,0.0010904497954176934,0.00019933649243495484,0.0013100457683042212
2007-07-02,0.0,-0.002189304181537093,-0.0005000459546834089,-0.0007027893454638308,-0.0012944686451239087,-0.0009757308635515191
2007-07-03,0.0,-0.0004124160682272141,-0.002729570229609517,-0.0006746671726750247,-0.0002618596676373041,-0.000710880473212789
2007-07-04,0.0,-0.0022454887204171404,0.0020355633548241616,0.0009442239070451814,0.0020272808024224373,-0.0004910828172020238
2007-07-05,0.0,0.00034666318101579283,0.0004229913189469661,7.005955945663724e-05,0.00031768562984627697,0.00022326353619571038
2007-07-06,0.0,0.0015056195360075549,0.004744539389864935,0.0023743436829098876,0.001188899800154895,0.0015511556923760092
2007-07-09,0.0,6.459248998875718e-05,0.000743096403117445,1.4475367408993e-05,0.0012183057364920959,0.00017445627661899187
2007-07-10,0.0,-0.0024959221183213217,-0.006523265438614109,-0.0014825537761829757,-0.005384300987068621,-0.0023030219350513503
2007-07-11,0.0,-0.00019877073184147416,-0.001413317297687257,-0.004345190989897352,-0.0028484000300030583,-0.00036217175227404113
2007-07-12,0.0,-0.0007968818733766181,0.0057656840733839206,2.7814921197460898e-05,0.002172834952288962,0.0008343840653261367
2007-07-13,0.0,-0.0014106848473304926,0.0010880167019540205,-0.0026040694562237737,0.002264015762376201,-0.000346670598541393
2007-07-16,0.0,-0.0014958616514610457,0.003132779506605688,-0.0009661171400144831,0.0033991719335557296,2.8211240736719287e-05
2007-07-17,0.0,0.000531074005252079,0.0016885968492672831,-0.000745513189005225,0.002411955146987675,0.0005501489719542883
2007-07-18,0.0,-0.001351223071375322,-0.00033351870642469846,-0.0012063784261198355,0.0009339874409063667,-0.0006071929698350685
2007-07-19,0.0,-0.00020511873472105376,0.0010738630221290095,0.000836034225734573,0.0007261092097859267,0.00013272511053738042
2007-07-20,0.0,0.0011116768464167646,-0.005147380840376486,-0.0014654604263071485,-0.002814009365546757,-0.0005848054295085913
2007-07-23,0.0,-0.003762246097080726,0.007002256516761125,-0.004176621229427906,0.00950414906847412,-0.00010444713548006545
2007-07-24,0.0,0.0018605250522201963,0.0016781952768549718,0.003767273352221754,0.002210749753131524,0.001079849076259073
2007-07-25,0.0,0.002227450710990844,-0.00462717658629159,0.006439092916042997,4.481204022267109e-05,-3.4455032861980465e-05
2007-07-26,0.0,0.00319881586163184,-0.011101010022428803,0.0026908432885644675,-0.012149386178824991,-0.0009406756598330248
2007-07-27,0.0,0.010743341482824666,-0.018067572471373684,0.014641338998989095,-0.017659597818867973,0.0006838220988551291
2007-07-30,0.0,-0.0020147169621447096,-0.0031082036196145987,-0.0054409061077507525,-0.005713293042845779,-0.0014275275087808036
2007-07-31,0.0,-0.00176599748448379,0.007939446840971994,-0.0037791823342348757,0.007764229655118592,0.0008814903744008829
2007-08-01,0.0,0.0076039691292609886,-0.003661084076629327,0.00890875487489179,-0.006379888484783755,0.00230937083637853
2007-08-02,0.0,-0.0002964213885274752,0.005175149800644717,0.003638833647968382,0.006113492986728395,0.0009164614047179533
2007-08-03,0.0,-0.0031943986119527335,-0.0023282297138436363,0.00017832221923441607,-0.008850338838152977,-0.0017434053875498207
2007-08-06,0.0,0.0004408876389452042,-0.0021963580282583764,0.003433188857254288,-0.001965025450999534,-0.0002629165500735936
2007-08-07,0.0,0.0011109859636599527,-0.0018373753795702004,-0.001942194372944784,0.0006410786870118314,7.691930954994102e-05
2007-08-08,0.0,-0.002267433747719781,0.008684799382010415,0.00044909327670775113,0.008068268645583382,0.0008299863773141705
2007-08-09,0.0,0.003100723527915778,-0.007509275978377606,-0.002544888606167627,-0.008337955995456848,-0.0002615657845092098
2007-08-10,0.0,0.00038235427441318586,-0.005019287127156979,-0.0021998089835821386,-0.006175948205114259,-0.0008509157156661217
2007-08-13,0.0,0.0034829085632328716,-0.0009662505396247113,-0.002543137463868002,-0.0011195058933437696,0.0011999133173682065
2007-08-14,0.0,-0.0001318380635222348,-0.004541737935154911,0.0004321346208484467,-0.005264654780154691,-0.0009610828124398762
2007-08-15,0.0,0.005161621827223767,-0.005506604215680052,-0.003580607695683107,-0.009784881269232049,0.0009633278877534965
2007-08-16,0.0,0.007830231163575218,-0.031746631508939076,-0.0038179742301537355,-0.04639763860671368,-0.0032172338363577286
2007-08-17,0.0,-0.0010326352660468855,0.012245092828820484,0.008702212704379611,0.01585216314279529,0.0020359644593453425
2007-08-20,0.0,-0.0006212078836519987,0.0015653401286850033,-0.0024343864884305163,0.0010636333657801206,6.458487227620121e-05
2007-08-21,0.0,-2.6913865427906684e-05,0.001296804856193612,-0.003350094581816653,0.004021961029436877,0.0002485954250675597
2007-08-22,0.0,-0.0016921586543808414,0.0051793272647445,0.0015155458926494137,0.0037650827916204427,0.00035900199119656326
2007-08-23,0.0,-0.0021075397097981433,0.007446995347037904,-0.0019430095313248956,0.00986659402475072,0.0006463831854883236
2007-08-24,0.0,-0.0030435272934677318,0.005925369322687998,0.003813634844121794,0.0054340325085411685,-3.233705284949335e-05
2007-08-27,0.0,-0.000710005574192437,0.0012485772720203455,-0.0024463482800579483,0.0028654339059361834,-3.428677527290568e-05
2007-08-28,0.0,-0.0005476429599075566,-0.007972780126509435,0.0007690748843075064,-0.013376741882503809,-0.0018136132092649098
2007-08-29,0.0,-0.0025013061817011385,-0.001177291535741993,-0.002057437066765204,-0.0016486029285961924,-0.001235980779828854
2007-08-30,0.0,0.001826095803997278,0.004127938150518894,-0.0007378738836809266,0.005227228711045314,0.0015560259517026901
2007-08-31,0.0,0.000737965917361618,-0.0006395698591212433,-0.0007841446489120349,-0.001625739728040305,0.00016727239512039855
2007-09-03,0.0,0.00023468086925970374,0.0017523677281934056,-0.001929337576099625,0.004093733153602769,0.00044434589334256265
2007-09-04,0.0,-0.0006797096853211238,0.0013794552450583667,-0.0020863547950670525,-0.0018479073960776457,4.007174883223833e-06
2007-09-05,0.0,-0.006447498290666366,0.000774276017138335,0.001465186867396857,-0.006832256673371876,-0.0024241441128388798
2007-09-06,0.0,-0.0012359865980004399,-0.0008890478538773636,0.0014009845152993259,-2.489655606057492e-05,-0.0006722042099756487
2007-09-07,0.0,-0.007118628423622988,-0.0010706019121731242,0.003140638865641006,-0.010055573422477542,-0.0030615717518838203
2007-09-10,0.0,-0.0023537740232240333,-0.0005536308056688504,0.0008771686022504713,-0.0021351557462740804,-0.0010522357704233834
2007-09-11,0.0,0.007366434153328489,0.001199422104777211,-0.0034230568355657735,0.009326873033984245,0.0031864580822868376
2007-09-12,0.0,0.003512295545583745,0.0008049844087126873,-0.00155178207287009,0.004578175889277167,0.0015659150999760357
2007-09-13,0.0,0.004508052288816914,-0.0012883447706188188,-0.0004541803477067512,0.005402805945771996,0.001545551961403002
2007-09-14,0.0,0.002570492789767313,-0.0020516517509905296,-0.0008268913959750318,-0.002969398690961664,0.0006178667657088192
2007-09-17,0.0,-0.0025469269191139474,-0.004019110161275621,0.002843662654255229,-0.006665518154808952,-0.0018225927999007032
2007-09-18,0.0,0.004724412388553372,-0.0008780627793857813,-0.0009399186340069893,0.005435316499869441,0.0017141523995441925
2007-09-19,0.0,0.010548422790955773,0.004239204743054773,-0.004658792166319856,0.01336919897954001,0.005067210064993264
2007-09-20,0.0,-0.0019382172803430625,-0.0011774902755403226,-0.00021620923490780564,-0.004356557359974471,-0.0010107849672452895
2007-09-21,0.0,0.003982199260471037,0.0007205906333356248,-0.0015910927427083077,0.007125386553357884,0.0017369978308555399
2007-09-24,0.0,-0.0025400761330571834,0.001551984043871021,0.0002778858671212295,-0.0008604677908402953,-0.0007056336444486691
2007-09-25,0.0,-0.001687773501298551,-2.5212849786264585e-05,0.0006361707365926479,-0.004995802587463545,-0.0006801519704766733
2007-09-26,0.0,0.005659888881658052,0.003962099952040469,-0.0028807915784249665,0.007536157121183246,0.003056375543071315
2007-09-27,0.0,-0.0007233305446183505,0.0038598185629233036,-0.002880300532338793,0.0028414568585808427,0.0004826314947373205
2007-09-28,0.0,-0.0018610540581321866,0.0018721267611782684,-0.0012469927143383226,0.0004280463650863475,-0.00036999627101722097
2007-10-01,0.0,0.004890958947769422,0.003662669445750455,-0.003546696807881793,0.007944049839255342,0.0026889174682578603
2007-10-02,0.0,0.003776837929680571,-0.004862901223891999,0.007025654989706701,0.0004391024093636671,0.0005381549270938287
2007-10-03,0.0,0.0017905262125574096,0.0007701221813795349,-0.0009586734638009761,0.0022774808250433953,0.0008702349212988709
2007-10-04,0.0,0.0023223676781300015,0.000786131676850086,-0.0011572147693432381,-0.0002277048309438582,0.001086173406622018
2007-10-05,0.0,0.0032999733363907823,0.0055824713390571715,-0.013199107063162224,0.006361554369144843,0.0024364836023677474
2007-10-08,0.0,0.0021402360761989935,-0.001474056518728611,0.003701405054119827,0.005849931511731331,0.0005612831267338752
2007-10-09,0.0,-0.0010238497241241119,0.0016197925645545829,-0.0029880463039817324,-0.002304905496716339,-8.558137673872815e-05
2007-10-10,0.0,-0.0001479489439424346,0.0007414015901828642,-0.0014700767939941073,0.0008560056837550303,8.910074045959901e-05
2007-10-11,0.0,-0.0047839690332892515,0.005300496788599602,-0.007471822923539812,0.004355421193460979,-0.0008534882555957803
2007-10-12,0.0,0.001715426170299873,-0.0015213228135624382,0.000994281085709434,0.0020508651093116403,0.00038190590540746166
2007-10-15,0.0,0.0012905189900876864,-0.0018880668602257423,0.0030963341838247107,-0.008402923898063928,0.00013859422398992608
2007-10-16,0.0,0.0027538363242208615,-0.007256333387224576,0.008736700614182375,-0.011888913037229476,-0.0003497321477565708
2007-10-17,0.0,-0.0012449739484826803,0.0022968729166242615,-0.004105063544231161,0.0020383660389861292,-3.861499606821984e-05
2007-10-18,0.0,-0.0026477249581439623,0.0012399753770122902,-0.0022473333331960174,-0.0032960589424336356,-0.0008110949078551268
2007-10-19,0.0,0.0031684993540700575,0.0005323217449769935,-0.005885333515774436,0.0006021142896320667,0.0013738640906234218
2007-10-22,0.0,-0.002298052669699593,-0.009127952647321214,0.016544340184424827,-0.006730977747608119,-0.0027448115973440802
2007-10-23,0.0,0.0021502883709503162,0.00960281863828495,-0.01578325806833461,0.00897516792078836,0.0027806790760371166
2007-10-24,0.0,0.0027629513966313897,0.0011314190866936985,0.0005963150125861236,-0.0011498028060096485,0.0013314643759912957
2007-10-25,0.0,-0.0037432875150942486,0.005019475430366113,-0.0071813439108202905,0.0043177632004056925,-0.0004934199199644769
2007-10-26,0.0,-0.0007262410020740786,0.0055030427071625036,-0.007104618799111635,0.0011854754241918824,0.0008101121406028692
2007-10-29,0.0,0.00406049537960881,0.003518362082865339,-0.007592384722889001,0.00490850037734943,0.0023278705684165917
2007-10-30,0.0,0.0009945031181206375,-0.0015616774123023204,0.000822262448631435,-0.0011744269230888251,8.546576478779089e-05
2007-10-31,0.0,0.005656235978245138,0.0034139558107845387,-0.005525112575462515,0.006718142006220476,0.002945285553454963
2007-11-01,0.0,0.0023495945411453577,-0.006908988188533188,0.006048336268290516,-0.00574375942989603,-0.00044195982124849457
2007-11-02,0.0,0.0058858895843542595,0.005019758523897452,-0.0045859160795602965,0.0039849296259692685,0.0033583075385211943
2007-11-05,0.0,-0.002518481148740387,0.0007164115362019,0.0017908660321609821,-0.0008643030159504275,-0.0008641101522557748
2007-11-06,0.0,0.0008921014291129012,0.0020819256911992156,-0.0020580130371945487,0.003432769180184716,0.0007732257098850036
2007-11-07,0.0,0.0016810772213999765,0.0035134020500412213,-0.004255685317059868,-0.0016757443387293988,0.0013751112985682348
2007-11-08,0.0,-0.005290983547849241,-0.008726771137823393,0.002355585535218445,-0.012933882559122522,-0.003861747646704375
2007-11-09,0.0,-0.007271838279516379,-0.008273089061476738,0.002458111990668785,-0.012140139530884353,-0.0045633531241019
