date,AUDUSD,EURUSD,GBPUSD,NZDUSD,CADUSD,CHFUSD,JPYUSD,NOKUSD,SEKUSD
2007-02-08,0.004140824451469363,0.0013921012052774842,-0.006157393897378245,0.0031480077430589173,4.608132538367722e-05,-0.005192653491485049,-0.003086158872122679,-0.00033577768543764923,0.004398678490681755
2007-02-09,-0.005095309044117269,-0.0024473938207320313,-0.0034749478381679733,-0.0047266664191310415,0.009207575553150098,-0.0015694166392236338,-0.003900553946001996,-0.004373798399108858,-0.00500725792025255
2007-02-12,-0.006156266598640324,-0.0031467378464951025,-0.002252998272683987,0.002425326679752071,-0.0021669332264994145,-0.003485293243815533,-0.001671762432810902,-0.00023875881047470953,-0.006530076616601107
2007-02-13,0.007387706907764773,0.004857885928579478,-0.000663765891638653,0.005762869339986571,0.006445333328489648,0.0034704404208031705,0.00400504665310886,0.006562917944545593,0.0026323357835693908
2007-02-14,0.006568321631467814,0.007503687757471454,0.008348368514285776,0.007747744862811911,0.0024463210458748235,0.006865973981507301,0.0035261394930647047,0.007985878597856082,0.009611782187770245
2007-02-15,0.0014405021318325364,0.000696535920586748,-0.004543176378811823,-0.002074152973336173,0.001334969629261452,0.00278069741976665,0.010797552272984635,0.005127610870229099,-0.011550774460371076
2007-02-16,0.0030917065424536636,-0.0002930697454765561,-0.0012254309866640157,0.005841885155715661,4.690926726851607e-05,0.0012491409502927778,0.001821425140830816,0.0014559879642290054,0.0004597610552849081
2007-02-19,-0.000344113162276241,0.0014571262753878002,0.0014904805013793614,0.006664589765889887,-0.000639979709818067,0.0010079097166456686,-0.00395516136690566,0.000853163947973118,0.0017406472921118387
2007-02-20,-0.00110771664133011,-0.0010527695086433465,0.0010283804530491513,-0.00019736430302895615,-0.005007618466794361,-0.0025575182291191294,-0.0032743530025083445,-0.0025284308220901606,-0.0041291190633021314
2007-02-21,0.0066336997245481505,-0.0010532162697345956,-0.0012230203768258125,0.006907768142202269,0.007854225624498081,-0.002874119554503929,-0.007735134255188972,-0.0018388066596222883,-0.00464964404991285
2007-02-22,-0.002114560995958928,-0.00021483422594101363,0.002766203427704735,0.000372113804943607,-0.0002971780458840757,0.00035760278051570285,-0.0037328501152111672,-0.00030651925357279557,-0.0003332069917119667
2007-02-23,0.003957536203688314,0.003284023132146956,0.0029623156685551957,0.0007963526608796018,0.0019437330706905242,0.005378416258892438,0.002950596424418994,0.0031666854495179643,0.004234270729856668
2007-02-26,0.0002896001611917971,-0.0005172294337160466,-0.0012686425002472249,0.0036197116559054804,-0.001159766108986205,-4.517445961767206e-05,0.001966205129895657,0.0006568157291801214,0.0021907913916819643
2007-02-27,0.00028943726627764113,0.005921469593870033,0.0019397963769104654,-0.007549926503581379,-0.0030509803928791745,0.01023754141200102,0.017527042484875664,0.0004447387349605759,0.009756170370443068
2007-02-28,-0.004641316616283461,-0.0012702531368821415,-0.0019309551070691958,-0.0036088173793971975,-0.005779208994110335,3.798954423041848e-05,0.002011505204260293,-0.0034746862260857823,-0.005073512277374345
2007-03-01,-0.004790854475314288,-0.004151366805807085,-0.002342671202958978,-0.01253292229173407,-0.002428708101787191,-0.0035656758791456906,0.006512846974891131,-0.004486236291165141,-0.007091119166650014
2007-03-02,-0.002385694060859189,0.0013056093245108543,-0.006197408293048208,-0.005554286042022491,-0.0018283031140512828,0.005286387063391023,0.00758599123381208,0.00045708728900676905,0.0017650797257058111
2007-03-05,-0.01501259365907922,-0.007822550176758827,-0.011372314168708687,-0.018961482404760054,-0.00436959925177955,-0.004719621902917264,0.0056607916100656465,-0.016617455459030067,-0.01006889066212308
2007-03-06,0.0031424477168833396,0.0012381364933775644,0.0021865174600319125,0.007464557740879579,0.003014151149887583,-0.00274103341620798,-0.004398672369234046,0.006362529824027669,0.0066628904998458395
2007-03-07,0.003776623525378181,0.002987696759598398,0.0021818468524565167,0.004929576126835687,-0.0019066242863126426,0.0033892390669185593,0.0006746226290528543,0.003673823728279552,0.0020313655063065096
2007-03-08,-0.0006071339154882368,-0.0012759948693453179,-0.0014475550112234964,-4.995798567171216e-05,-0.0013950949494840742,-0.0053534594950857585,-0.00728902781814483,-0.0006755629663782347,-0.004240793387639893
2007-03-09,0.005688038962757785,-0.001429643121231654,0.002230531679514849,0.00940965071809626,0.007868336511350493,-0.006055303507590099,-0.009354020864374627,0.0037991990164351454,-0.002689256375888759
2007-03-12,0.004381612299031,0.005418985097232806,-0.0003062445301025388,0.006592346265349096,0.0009009487924217926,0.007764034769473626,0.00549677188136431,0.007037657993173613,0.007727804697862565
2007-03-13,0.0016931733930001056,0.0017616750015557706,-0.0002026901318644374,-0.000767477195974472,-0.0029389941793260183,0.005033178736672446,0.009040900211543771,0.0008023473665729586,0.0017109895392457932
2007-03-14,-0.00021813937833893105,0.0011533678581922195,0.001142475950583866,-0.006405915478709467,-0.002930987486959959,0.0035767772601070767,0.00041892391970812826,-0.0009757277139469,0.0013427678478671165
2007-03-15,0.0032151465051828356,0.0003207980015489724,0.0009861915649179525,0.006886791056737344,-0.0007187587209069764,-0.0030823618114734063,-0.010259477556215636,-0.0008934933433340674,0.0026305277308787105
2007-03-16,0.009637737395514977,0.006046560715795388,0.003047261580109058,0.005695576457978103,0.0018305802656465224,0.008123980887974488,0.007240438780123612,0.0038393743546446925,0.005549745924563776
2007-03-19,0.004178368387848198,-0.0015606783717181628,0.0007764825219148742,0.00452482755680572,-0.001398454305693794,-0.005078228988271439,-0.007601672907107738,-0.003507564669086377,-0.0049949868062440375
2007-03-20,0.005159298300427104,0.0018220544799319688,0.00973489417731732,0.005781903496384812,0.01330056092980142,0.0020217830995227786,0.005957028048824334,-0.0023255873362456212,0.0017663644299391362
2007-03-21,-0.0014557080201541299,-0.0011839604527303087,-0.0017804042833048591,-0.0003296858485185493,0.0028921357874778218,-0.003995483269981816,-0.007931557808150923,-0.0008752418757274782,-0.0012246834811110528
2007-03-22,0.006134742631488641,0.0016704063094803475,0.0023506075572428077,0.009971863970755841,0.000220017932344092,-0.0002859895575971519,-0.002723392940341303,0.00793326585573732,0.0012954799383668781
2007-03-23,-0.0008273525857944906,-0.0026123452253269007,-0.000605982640241711,0.00023474537872600785,-0.0017647569198507317,-0.0020123825781251537,0.0010885295219748231,-0.001960759334090972,-0.0018250211069861814
2007-03-26,0.004869307363393218,0.003248279565952384,0.0038185493804537888,0.006252120428263757,-0.0024499083938344392,0.002753968005969762,0.00024177475407424968,0.004543635256106721,0.0012513785814982845
2007-03-27,-0.0016892621110000956,0.00099219034405297,-0.0020274340824992516,0.0016268896818873205,0.004702148116403119,0.0007003924331290352,0.00040903018272188494,-0.001408256278590053,-0.0006945243466088607
2007-03-28,-0.0020643724751341183,-0.0011070236773863032,-0.0014711566210204143,-0.00801911888883264,-0.0015933622311434493,-0.0012758969412506053,0.007820866289721267,0.002780492867950607,-0.003350023674109025
2007-03-29,0.0015279897376637298,0.00016776899994488113,-0.00024886185031290035,0.004999124092466311,0.0010815463926522675,-0.001684718828601148,-0.0077657553146631255,-0.001722476818060442,0.0037934773527492837
2007-03-30,0.0033779094749897785,0.0024888208652867694,0.0032620765526695235,0.0005156279068483557,0.0038541909209476744,0.0036633997820112044,0.0019390917793682132,0.00156569991346604,-0.0008094355870991727
2007-04-02,0.008642418738534823,0.0004662372382910785,0.005124412022750081,0.008443821654540528,-0.002291509893725328,-0.0010297106334157219,-0.0013748057627176586,-0.004068967048449795,-0.002181065914975676
2007-04-03,-0.005353297573489587,-0.0014784818472714505,-0.0015096096320687258,-0.002677970373281704,-0.0020272946501979465,-0.0044797656864161055,-0.00973758586428262,-0.0031386365274073845,-0.0009925447867531554
2007-04-04,0.006902105232102624,0.00098998943853995,0.0002097188330284191,0.0019012536746088843,-0.0009018497068468058,-0.00020494378824171394,0.0005722539618897952,0.00024834767416718757,0.00795432569902578
2007-04-05,0.0004045619151114839,0.003823228805856259,-0.002581204958137206,0.003558350233346945,0.007406955466168407,0.003739876945608218,0.00023581243057067662,0.007254753845673018,0.005688011052335381
2007-04-06,-0.0035089929334277963,-0.0040133504085048625,-0.0033001121968765736,-0.002531792807991924,-0.0011682789318389606,-0.006197716272713857,-0.005226731814779269,-0.0036943635207847434,-0.003400079462582331
2007-04-09,3.8194444444444423e-05,-0.0021536586557468792,-0.0024942222732210386,-0.0028166173669288376,-0.0004734831826747416,-0.005346684219314771,-0.0006884969034800794,-0.002258175231400222,-0.0028716935819094484
2007-04-10,0.011854308246633838,0.006738967879634987,0.006463472684010097,0.014035012504720166,0.004482592888827091,0.009366377786471699,0.002246764230440658,0.013968185145068073,0.0084369875052358
2007-04-11,-0.0006878937628295142,-0.0005040436747654818,0.00223187572125473,-0.001961723284209669,0.0030153081534230316,-0.003077014291464618,-0.0027851316547875173,-0.0014885250577741536,-0.0012381641085949413
2007-04-12,0.0031856294667415306,0.0032877517648266597,5.436727352323284e-05,0.0007826190936336844,0.006539581092715811,0.0017641521326237377,0.003002265852906609,0.0034762039314929884,0.004419491879902759
2007-04-13,0.005701721905046292,0.002980705761371389,0.0032359167740043065,0.012102078617103496,-0.0024133604588661467,0.0013558963124601984,-0.0026189786551296893,0.0015537973883816116,-0.00023902154509853653
2007-04-16,-0.00031989951210715064,0.002455099850168903,0.0034273520062126266,0.0029415263783599817,0.007009572688738426,0.0018525552079713408,-0.004296025888877873,0.006560588809698825,0.01046189537489022
2007-04-17,0.005074696799288372,0.000903441032276982,0.007314852358480567,0.00589592720813536,0.0008451307573189208,0.0040053932469044425,0.006262813977751241,-0.0006483623325162668,0.002011446487858005
2007-04-18,-0.0005574530557173645,0.0011217501892334103,0.0002549542074891569,-3.552697616725586e-05,0.001377379499371446,0.0031090420737504075,0.005543777807097023,-0.0016028860383837272,0.001424996646461928
2007-04-19,-0.0004381148760111735,0.0020027225513503232,-0.0013412040658816841,0.0007710058114031836,-0.0002165040179518702,-0.0002886515775389205,-0.00010083065363458471,0.0016815351404732394,0.002240589286612062
2007-04-20,0.0017151140192529163,-0.0003512811694220599,0.0004056073530289876,0.004121737919585811,0.005380956358228082,-0.0021957896019723176,-0.0033913350276652482,0.00044204288298181355,0.0007212942528908432
2007-04-23,-0.004870793960291456,-0.001971832662791748,-0.0007921560528511059,-0.002177943596608954,0.00031726810243491054,-0.00128188757010743,0.001163332157008097,-0.001754900418121058,-0.0018801543091936997
2007-04-24,-0.006348150128906207,0.0033253985379951964,-0.0003426369287999751,-0.002453222170063466,-0.0005738505524413675,0.004852384509506619,-0.000606598810868023,0.0030095250449259483,0.0028363628884727596
2007-04-25,0.006300486704841367,0.0012629918184116733,0.000907066506977052,0.001441344054964412,0.006215015008733393,-0.001120064120368535,-0.0006903784612602522,-0.0026629278571344726,0.0040938250409275675
2007-04-26,-0.007195301062508782,-0.0028473910269484555,-0.006101497469223492,-0.008258068999133589,-0.004243137747851791,-0.0032738155067101875,-0.006986969607369896,-0.000681387539335071,-0.0005811674887886932
2007-04-27,0.0036588749512922163,0.0011181261485976668,0.0025677016699130143,0.003211763900217614,0.001836526813402514,-0.0011158594261112692,-0.0025256515253685033,-0.00046335207404364913,0.0024098576469992606
2007-04-30,0.002925142585350892,0.003607371319254721,0.002761745751221371,0.0017208415814425615,0.009665574203678256,0.0026926129140788417,0.0029933073708690696,0.005346067977537822,0.0035213538503042637
2007-05-01,-0.004178489120225553,-0.0050449145269120445,-0.001289898519694277,-0.0009769630418900372,-0.002925274101179785,-0.008218648077357412,-0.0037804163557480495,-0.006088263019009182,-0.005610136353613509
2007-05-02,-0.0035911726144158647,0.0003100160011397707,-0.0037987833793657793,-0.003413297548297383,0.0027553337136130393,0.0015253082720616622,-0.002102945285438506,0.0005916541098835271,0.002380702730066274
2007-05-03,-0.0017824514500238363,-0.002706914499965325,-0.0013947825718657679,-0.0035612704224174986,-0.00022003092105674522,-0.0008634648080426461,-0.002514831692855014,-0.002938224715290777,-0.004390840796477481
2007-05-04,-0.004463546047302853,0.001783430236821126,0.0021736510768015863,-0.0004409221132832336,0.0011350104263068213,0.002681559913670115,0.0012288384952419279,0.00243034766484766,-0.0015477290593996825
2007-05-07,0.005748874435881417,0.0016333622656107985,0.0010667544462545171,0.0029539099786696148,0.0036730199844532776,0.0011172904871371403,0.0012307451956265684,0.0007594786374493346,0.001330260658424101
2007-05-08,0.00426944646951193,-0.005728208944023476,-0.002444814112723937,0.00037478355511179817,-0.0023953279435102734,-0.007043457487427287,0.0004818097152883298,-0.007025571937017655,-0.007267941189266654
2007-05-09,0.0008808505440153802,0.0006805298415809244,0.003676244322676363,-0.003154148835086111,-0.0008535233720047825,0.0006988711630087704,0.0005659311911843134,-0.00047755428907810254,-0.001978456569109268
2007-05-10,-0.0003251099726566741,-0.004717332441782992,-0.009293786876050538,-0.008499406181771254,-0.005989756709945578,-0.0031582132597035356,-0.002519203846181013,-0.008955964330817096,-0.007436563602649247
2007-05-11,0.002927379619749972,0.0017955400183974012,0.0015285168843759075,0.006120669024620115,-0.00138672987228655,0.0008611820335041322,-0.000934264376047055,0.002249437020555617,0.0018940626295571408
2007-05-14,0.0021989920920894184,0.0023835103172738536,-0.0008954266841151515,0.007032773883045456,0.006716393310119303,-0.00012173809523809525,-0.0021801639241705454,4.332335916829087e-06,0.003394279923441106
2007-05-15,0.0019546761336889937,0.004143611248134561,0.0032407535091649583,0.0015925612547242481,0.007490500445293566,0.0040706673187044535,0.001144098170910438,0.0064892018238091155,0.007289049654028389
2007-05-16,-0.012742993996741347,-0.006546576258384872,-0.004377050468697366,-0.008721718342557831,-0.007206679954802835,-0.007831753122325444,-0.004168669661619365,-0.006794590973789499,-0.008181554724215208
2007-05-17,-0.0017855432218959132,-0.0013135442218855425,-0.0012519593369649175,-0.0034478381123042687,0.007493749960437836,-0.002568489777242489,-0.004401004862010606,-0.0016802835618211108,-0.0021163543676953485
2007-05-18,0.0021004451588796944,0.001130234624042221,0.0005193099311642833,0.0005147037918305346,0.007642285668363056,4.3072181432125356e-05,0.0008044665031671815,0.0012427069843494011,0.00037494618638462445
2007-05-21,-0.00458375948440874,-0.0036864861039520246,-0.0030280877015888682,-0.0015383988100097028,0.005207214813967719,-0.0032940882274387004,-0.003647177130247055,-0.002372560183664013,-0.004667186029341562
2007-05-22,-0.0005731864419106066,-0.0008710813533530663,0.0025990667256108983,-0.004015487275968289,-0.0027118918664967833,0.0006937369768830532,-0.0002680014134436745,0.003092108213339423,0.00426126784286072
2007-05-23,0.005387316290621347,0.0012835178479457417,0.006021042379376761,0.0051826591184860014,0.0037412347446679527,0.0015895315043671222,-0.0006793346592441783,0.004347472459364105,-0.00035671942441613106
2007-05-24,-0.004826574723476265,-0.0028029793955676933,-0.0008925508221262781,-0.006213469422423776,-0.0017003002871198696,-0.0011768179835072018,0.0016248923364068498,-0.00213611712149116,-0.0020234507918647907
2007-05-25,-0.0022814913131128213,0.0012123125484383866,-0.00023795582503015079,0.00010396825396825397,0.003564242423933499,0.0006958770953569433,-0.002818069419245251,0.0018467603217046493,0.0007405307637110936
2007-05-28,0.0013797107594124998,0.00017070132141402253,-0.0005423104146451324,0.001205593262099911,0.00042373122129227514,-0.0008511866759700643,0.00014282390312903438,-1.1784309124590543e-05,-0.002080135792111018
2007-05-29,-0.00020706711002121587,0.001655827120116044,-0.0009446276522509016,0.002853625898472968,0.00683898920016022,0.004369782464537676,-0.00018552380952380952,0.0005033824257449194,-0.003880246185783492
2007-05-30,0.002474444055343163,-0.004439145995532113,-0.00357583792463614,0.0022994378216761517,-0.002555485669060606,-0.0028932672672574676,0.0011304801397107821,-0.009195592357901312,-0.00908076735760446
2007-05-31,0.006225670949515559,0.0021082532248460546,0.002441596687286986,0.008017006650196945,0.004621007029655305,0.0003721065059729543,-0.002568936694191119,0.0047596157621644765,0.002477687893505439
2007-06-01,0.0066683805747839026,-5.045634920634923e-05,0.0015290517742375998,0.010648213555744256,0.008121977305827744,-0.003048997865722184,-0.0022359519759103997,0.002872346211168092,-0.0023141476221989897
2007-06-04,0.002677080747676516,0.0028456846135144305,0.004795902309310501,0.0050672825040306265,0.0027914774343184043,0.004611872513621018,0.0021109460787788045,0.0057825810099915555,0.0038534927542253294
2007-06-05,0.0017134526549171334,0.0030594893791270777,0.0012188934685819597,0.0025111836927250116,-0.0027757379670307844,0.005045025988181857,0.0038458531612255717,0.0025135925582192966,0.0021850100123763003
2007-06-06,0.006834577323633239,-0.001973701675013092,-0.0006373490871334636,0.0025057105280502498,0.003359951481388495,0.0003775314951632477,0.002208231485952738,-0.0028368609603873383,-0.0030440323408722886
2007-06-07,0.0003943818865066823,-0.005693066150738038,-0.00905976686403107,0.0017076913980193194,-0.0040021758059513935,-0.007973888704735728,-0.0005160278516128258,-0.0025629093469315576,-0.003611637681162774
2007-06-08,-8.121502773576216e-05,-0.005649424410189206,-0.005368272750916553,0.005017505137166502,-0.00041527507458052285,-0.008317992950298362,-0.005459380058239266,-0.01145577852670095,-0.00863830559933504
2007-06-11,0.0021739993290140797,0.0005515265997171673,0.0025053417787356995,-0.007724130918227945,0.00080930755090342,-0.0019737811434628137,-0.0013355323779352401,0.0011574641876172355,-7.243253968253969e-05
2007-06-12,0.00027460729216003256,-0.0028211022865285945,0.0029043158928157746,0.002906131727312076,-0.00276823687542636,-0.003338862267667667,0.00022551795291431647,-0.00466804663598393,-0.009216112242203884
2007-06-13,-0.0035252244463016267,-0.0021516531335024546,-0.0008985406744622353,-0.0008201241447941909,-0.00388149936341036,-0.0021242475967741836,-0.005182033753574126,0.0006275818943370205,-0.0009774141038061443
2007-06-14,-0.006767308625029847,0.0013056102054944437,-0.0018638670823482016,-0.0013532043581570975,0.0001520347587072833,-0.0009169996379065183,-0.005563547722939331,-0.00047253907892315643,-0.001639571005772574
2007-06-15,0.006602519707398576,0.004898115157046151,0.00406742264933091,0.004633579966417046,0.0005253900578404756,0.00310023347698251,-0.004078961471512975,0.007933091823531562,0.006332981503436608
2007-06-18,0.0018197813092808344,0.002267116125098177,0.002892390714465865,0.00011438492063492064,-0.004429259505254624,0.0011739548877727898,-0.0012375148338163403,0.0032540221569336393,0.0012230001806531334
2007-06-19,0.005367376300099256,0.0011450448752011845,0.002934234859956202,0.005801912705413582,0.00848650296992163,0.0002885167921952097,0.0019196254379353357,4.800089049278376e-06,0.0016696206342541168
2007-06-20,-0.000672578525964253,0.00010147263215056474,0.0026276621385086458,0.00616305737777599,-0.001632780733413657,0.0019869806690558287,-0.00229006988237978,0.004749797152851104,0.016998602968757385
2007-06-21,0.0008641812967065915,-0.0025081802376332716,-0.0007345338509218309,-0.00028071841750219753,-0.0086371440588538,-0.0031753830314377256,-0.0005082072925086823,0.00356666445618396,0.0002064251410041289
2007-06-22,0.001925157350019838,0.004273440453656788,0.002774025474696223,0.005344183840467944,0.004912796075588367,0.008877733557158124,-0.002284680237138171,0.00622301933799056,0.003477520192999078
2007-06-25,-0.0004354442294849222,0.0003984507293730821,-0.0005830009567410585,-0.0006720765023454152,-0.001809346540573238,0.00029927456412026253,0.0005413232887446841,-0.0017117125461337422,-0.0009989468843069715
2007-06-26,-0.0009076677502986111,0.0006952328819080103,0.0014194412416113104,0.0014180673663905167,0.00043463693781369917,0.001032121760337065,0.003292971595347086,-0.0013898203760090598,-0.0015219215320649302
2007-06-27,-0.011243865580605559,-0.001980224893911019,-0.0009324235579872482,-0.009978998085274889,-0.0015266375327520178,-0.00043206064593715577,0.007214979251580774,0.0032890842084158213,-0.00027276954348358487
2007-06-28,0.011199838453444862,0.0015131913064665003,0.001770949841085699,0.015019625800939932,0.00896507050102257,-0.0010822328351567877,-0.004420275380061455,0.004163934620055415,0.004194408888294455
2007-06-29,0.003926503934031619,0.005507360121064037,0.0029157938294869434,0.0025762886513318144,0.0010036350135161603,0.006582910822477621,-0.001971856443429294,0.0026525513919940904,0.0027055263692139465
2007-07-02,0.009753106455080398,0.006871257333877405,0.004743602222239049,0.012465483641745401,0.005070575693419131,0.00934998590433281,0.008532806634237557,0.01306796535246339,0.006959562943128447
2007-07-03,-0.0038149645990236316,-0.0010758563595183622,0.0007653989469040004,-0.000654363479896467,-0.004945026660052765,-0.0039839630375548335,-0.0011676626311584147,-0.0013158337310226918,0.0047724561291198914
2007-07-04,0.003422285468909831,0.0002453682980343534,-0.0009207008576064327,0.0007530653666410308,0.003652282515623157,-0.001176772444360424,-0.0029625207607821605,-0.0009538018517177448,0.005035583726891578
2007-07-05,-0.0024138958543665355,-0.0018112430481921657,-0.0018633691455347855,0.0008803609346335293,-3.0099206349206373e-05,-0.0006824095615070405,-0.00100094835108373,-0.0006785138206331808,-0.0020290526617038466
2007-07-06,0.0010877778015305848,0.0020825980443683213,-0.0005726752256249084,-0.0020615936646317993,0.008140482674954558,-0.0010927573155396948,-0.004818935549669108,0.002723657986125544,0.00042211894323955805
2007-07-09,0.0035325865159437377,-0.00041471610728726683,0.002555950919158048,-0.0009117225581025018,-0.0006001250422841488,0.0007144902063542705,-0.00010491480099730172,0.00014612929452743624,-0.0019960918278273078
2007-07-10,0.0024770001943470016,0.006464412634756368,0.0034394899339477624,-0.0018122299968860573,-0.0030742301067587527,0.007895065534058516,0.008120006522429992,-0.0013507029852154072,0.007131503433288705
2007-07-11,-7.867828113973998e-05,0.004028009579304123,0.004756740618452796,0.0012677032178574452,-0.003253781999128886,0.003214705163375995,0.002023815414080052,0.0074640851869140325,0.005184040203526592
2007-07-12,0.0031651831162107778,0.0011861902241874567,-0.0010109211883620297,0.0035711135283537543,0.00862981671136865,0.0003086472147958488,-0.003785662865784451,0.0046978314552747315,0.002967434924143613
2007-07-13,0.005343991494672322,0.000459849123714896,0.0022851669761617312,0.005597344146025941,-0.001173982790325221,0.000229319147094953,0.003085496711237011,0.0018740218488437045,-0.0006713532017374654
2007-07-16,0.003941762220469493,-0.0009180471947203135,0.0006615344834935531,0.007338744303943919,0.004179971265948119,-0.00019147408586951583,0.0012073832105086212,0.0008299441151792653,0.00039748062740393287
2007-07-17,0.0009537869304064875,0.000315753626560973,0.004824067753679962,-0.0007671532331958412,-0.0006990324924700145,-0.00018721320316633994,-0.0037079042229024336,2.7362780180711986e-05,-0.0017681214602620415
